54	0	-1.0	162.06378	1053.0441	0.9105419	420.75665	1063.8646	0.7361582	149.64124	1318.0692	NA	120.81842	1189.2242	426.75854	1190.4554	278.12585	1221.6415	NA	186.4276	264.13666	0	0.0	2.3951795	326.31418	407.89273	1	1447150960163
54	0	-1.0	162.06378	1053.0441	0.9105419	384.75665	1050.3646	0.7361582	131.64124	1302.3192	NA	120.81842	1189.2242	426.75854	1190.4554	278.12585	1221.6415	NA	204.47769	255.58658	0	0.0	2.3951795	326.31415	407.8927	1	1447150960164
54	0	-1.0	162.06378	1053.0441	0.9105419	267.4005	750.2602	0.7361582	131.64124	1302.3192	NA	120.81842	1189.2242	426.75854	1190.4554	278.12585	1221.6415	NA	207.5232	263.26166	0	0.0	2.3951795	326.3142	407.89276	1	1447150960165
54	0	-1.0	162.06378	1053.0441	0.9105419	267.4005	754.9805	0.7361582	131.64124	1302.3192	NA	120.81842	1189.2242	426.75854	1190.4554	278.12585	1221.6415	NA	207.23935	267.99692	0	0.0	2.3951795	326.3142	407.89276	1	1447150960166
54	0	-1.0	162.06378	1053.0441	0.9105419	262.68176	758.1274	0.7361582	131.64124	1302.3192	NA	120.81842	1189.2242	426.75854	1190.4554	278.12585	1221.6415	NA	208.8779	271.66806	0	0.0	2.3951795	326.3142	407.89276	1	1447150960166
54	0	-1.0	162.06378	1053.0441	0.9105419	262.68176	762.8477	0.7361582	131.64124	1302.3192	NA	120.81842	1189.2242	426.75854	1190.4554	278.12585	1221.6415	NA	208.89502	274.8911	0	0.0	2.3951795	326.3142	407.89276	1	1447150960167
54	0	-1.0	162.06378	1053.0441	0.9105419	248.52551	761.27423	0.7361582	131.64124	1302.3192	NA	120.81842	1189.2242	426.75854	1190.4554	278.12585	1221.6415	NA	214.73651	275.59415	0	0.0	2.3951795	326.3142	407.89276	1	1447150960168
54	0	-1.0	162.06378	1053.0441	0.9105419	237.51508	758.1274	0.7361582	131.64124	1302.3192	NA	120.81842	1189.2242	426.75854	1190.4554	278.12585	1221.6415	NA	218.89462	273.1866	0	0.0	2.3951795	326.3142	407.89276	1	1447150960168
54	0	-1.0	162.06378	1053.0441	0.9105419	240.66089	761.27423	0.7361582	131.64124	1302.3192	NA	120.81842	1189.2242	426.75854	1190.4554	278.12585	1221.6415	NA	217.9462	274.1183	0	0.0	2.3951795	326.3142	407.89276	1	1447150960169
54	0	0.24906227	60.257874	749.06885	0.90008366	242.15118	752.67267	0.71758825	68.52344	930.14276	228.34418	935.20496	39.953857	842.6787	250.19672	839.90436	144.93945	867.15344	140.8457	964.46454	212.52692	260.63724	0	0.0	1.1346788	335.82623	419.78278	1	1447150960170
54	0	0.24906227	85.42456	730.18756	0.90008366	267.31784	735.36487	0.71758825	68.52344	930.14276	251.93793	916.3237	39.953857	842.6787	275.3634	821.0231	168.5332	849.8456	167.58527	947.15674	209.34566	255.43808	0	0.0	1.1346788	340.84634	426.05792	1	1447150960170
54	0	0.24906227	85.42456	730.18756	0.90008366	257.88034	729.0711	0.71758825	68.52344	930.14276	251.93793	916.3237	39.953857	842.6787	265.9259	816.3028	159.0957	843.5519	158.14777	942.4364	209.86868	251.43408	0	0.0	1.1346788	342.84137	428.5517	1	1447150960171
54	0	0.24906227	85.42456	730.18756	0.90008366	257.88034	730.64453	0.71758825	68.52344	930.14276	251.93793	916.3237	39.953857	842.6787	265.9259	817.8762	159.0957	843.5519	158.14777	942.4364	210.24232	250.01701	0	0.0	1.1346788	343.35764	429.19705	1	1447150960172
54	0	0.24906227	85.42456	730.18756	0.90008366	250.01575	729.0711	0.71758825	68.52344	930.14276	251.93793	916.3237	39.953857	842.6787	259.63422	814.7294	152.80402	841.9784	150.2832	940.863	211.16208	249.82518	0	0.0	1.1346788	343.21497	429.0187	1	1447150960173
54	0	0.24906227	85.42456	730.18756	0.90008366	251.58868	729.0711	0.71758825	68.52344	930.14276	251.93793	916.3237	39.953857	842.6787	261.20715	814.7294	154.37695	840.40497	150.2832	939.28955	211.70102	250.17517	0	0.0	1.1346788	342.8139	428.5174	1	1447150960173
54	0	0.24906227	85.42456	730.18756	0.90008366	259.45325	721.2039	0.71758825	68.52344	930.14276	251.93793	916.3237	39.953857	842.6787	273.79047	810.00903	162.24152	832.5378	158.14777	931.42236	208.28722	246.97844	0	0.0	1.1346788	342.35062	427.93826	1	1447150960174
54	0	0.24906227	85.42456	730.18756	0.90008366	253.16159	727.4977	0.71758825	68.52344	930.14276	251.93793	916.3237	39.953857	842.6787	264.35297	814.7294	157.52277	838.83154	158.14777	931.42236	208.45721	249.35817	0	0.0	1.1346788	341.91907	427.39883	1	1447150960175
54	0	0.24906227	85.42456	730.18756	0.90008366	251.58868	719.6305	0.71758825	68.52344	930.14276	251.93793	916.3237	39.953857	842.6787	264.35297	806.8622	157.52277	830.96436	158.14777	931.42236	208.68628	247.22437	0	0.0	1.1346788	341.55756	426.94696	1	1447150960176
54	0	0.24906227	85.42456	730.18756	0.90008366	259.45325	713.33673	0.71758825	68.52344	930.14276	251.93793	916.3237	39.953857	842.6787	267.4988	798.995	165.38733	824.6706	158.14777	931.42236	205.27513	244.49043	0	0.0	1.1346788	341.27567	426.59457	1	1447150960176
